,bug,Código.do.Município,GEOCODIGO,Município,Estado,ano,Prestadores,Serviços,"popTotalAtendida",AG002...Quantidade.de.ligações.ativas.de.água..Ligações.,AG003...Quantidade.de.economias.ativas.de.água..Economias.,AG004...Quantidade.de.ligações.ativas.de.água.micromedidas..Ligações.,AG005...Extensão.da.rede.de.água..km.,AG006...Volume.de.água.produzido..1000.m..ano.,AG007...Volume.de.água.tratada.em.ETAs..1000.m..ano.,AG008...Volume.de.água.micromedido..1000.m..ano.,AG010...Volume.de.água.consumido..1000.m..ano.,AG011...Volume.de.água.faturado..1000.m..ano.,AG012...Volume.de.água.macromedido..1000.m..ano.,AG013...Quantidade.de.economias.residenciais.ativas.de.água..Economias.,AG014...Quantidade.de.economias.ativas.de.água.micromedidas..Economias.,AG015...Volume.de.água.tratada.por.simples.desinfecção..1000.m..ano.,AG017...Volume.de.água.bruta.exportado..1000.m..ano.,AG018...Volume.de.água.tratada.importado..1000.m..ano.,AG019...Volume.de.água.tratada.exportado..1000.m..ano.,AG020...Volume.micromedido.nas.economias.residenciais.ativas.de.água..1000.m..ano.,AG021...Quantidade.de.ligações.totais.de.água..Ligações.,AG022...Quantidade.de.economias.residenciais.ativas.de.água.micromedidas..Economias.,AG024...Volume.de.serviço..1000.m..ano.,popUrbanaAtendida,AG027...Volume.de.água.fluoretada..1000.m..ano.,AG028...Consumo.total.de.energia.elétrica.nos.sistemas.de.água..1000.kWh.ano.
304,304,240280,2402808,Coronel Ezequiel,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24028040] Prefeitura Municipal de Coronel Ezequiel - PMCE,Água; Res Sólidos,2350.0,861.0,863.0,759.0,5.8,88.22,0.0,60.57,74.37,90.27,0.0,825.0,761.0,88.22,0.0,0.0,0.0,44.32,1079.0,725.0,0.0,2350.0,0.0,1561.14
305,305,240290,2402907,Coronel João Pessoa,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24029040] CONSTRUTORA SERRA NOVA - CSN,Água; Res Sólidos,1700.0,520.0,521.0,498.0,4.65,86.48,86.48,60.95,63.82,77.25,26.18,484.0,499.0,0.0,0.0,0.0,0.0,55.38,742.0,465.0,4.32,1700.0,0.0,64.94
306,306,240300,2403004,Cruzeta,RN,2015,[24030011] Prefeitura Municipal de Cruzeta - PMC; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24030040] Secretaria Municipal de Infraestrutura. Serviços Urbano - SMISU,Esgoto; Água; Res Sólidos,6682.0,2468.0,2517.0,2071.0,17.81,549.56,549.56,195.95,248.2,319.0,549.56,2374.0,2108.0,0.0,0.0,0.0,0.0,184.87,2726.0,1981.0,27.48,6682.0,0.0,283.61
307,307,240310,2403103,Currais Novos,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água e Esgoto,37929.0,11246.0,12160.0,10591.0,78.72,1161.34,1161.34,835.75,923.09,1361.99,1161.34,11241.0,11433.0,0.0,0.0,0.0,0.0,775.57,13509.0,10619.0,0.0,37929.0,0.0,957.39
308,308,240320,2403202,Doutor Severiano,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água e Esgoto,3756.0,1336.0,1340.0,1258.0,11.95,102.5,102.5,85.7,91.81,108.44,102.5,1300.0,1262.0,0.0,0.0,0.0,0.0,82.21,1546.0,1225.0,2.24,3080.0,0.0,99.46
309,309,240330,2403301,Encanto,RN,2015,[24033011] Prefeitura Municipal de Encanto - PME; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24033040] PREFEITURA MUNICIPAL  DE ENCANTO - PME,Esgoto; Água; Res Sólidos,2464.0,1310.0,1315.0,1302.0,26.46,223.03,223.03,144.9,145.86,177.69,223.03,1277.0,1307.0,0.0,0.0,0.0,0.0,138.37,1481.0,1269.0,11.15,2277.0,0.0,71.77
310,310,240340,2403400,Equador,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,4707.0,1476.0,1518.0,895.0,14.36,192.64,192.64,46.02,148.38,184.45,192.64,1410.0,926.0,0.0,0.0,0.0,0.0,41.46,1854.0,833.0,7.41,4670.0,0.0,187.28
311,311,240370,2403707,Felipe Guerra,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,3470.0,1078.0,1089.0,1063.0,20.33,626.91,0.0,117.31,119.46,147.21,0.0,1045.0,1074.0,626.91,0.0,0.0,0.0,108.52,1546.0,1031.0,0.0,3463.0,0.0,443.17
312,312,240375,2403756,Fernando Pedroza,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,2635.0,1048.0,1109.0,1015.0,7.4,213.36,0.0,157.18,161.2,201.27,213.36,1065.0,1076.0,213.36,0.0,0.0,0.0,96.02,1166.0,1033.0,0.0,2593.0,0.0,326.1
313,313,240380,2403806,Florânia,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água e Esgoto,7114.0,2593.0,2643.0,2454.0,15.37,304.25,304.25,224.88,246.36,329.15,304.25,2496.0,2503.0,0.0,0.0,0.0,0.0,212.21,2984.0,2374.0,0.0,7083.0,0.0,1349.13
314,314,240390,2403905,Francisco Dantas,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,1667.0,557.0,564.0,552.0,2.55,132.95,132.95,63.55,64.15,80.3,132.95,551.0,559.0,0.0,0.0,0.0,0.0,61.64,596.0,546.0,6.65,1667.0,0.0,105.84
315,315,240400,2404002,Frutuoso Gomes,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24040040] PREFEITURA MUNICIPAL DE FRUTUOSO GOMES - PMFG,Água; Res Sólidos,2809.0,996.0,1005.0,772.0,9.39,183.46,183.46,54.36,77.53,102.14,141.8,941.0,780.0,0.0,0.0,0.0,0.0,47.9,1195.0,728.0,9.17,2809.0,0.0,236.65
316,316,240410,2404101,Galinhos,RN,2015,[24041040] Prefeitura Municipal de Galinhos - PMG,Res Sólidos,,,,,,,,,,,,,,,,,,,,,,NaN,,
317,317,240430,2404309,Governador Dix-Sept Rosado,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,6092.0,1778.0,1809.0,1685.0,15.13,428.12,0.0,213.94,223.67,258.04,0.0,1723.0,1708.0,428.12,0.0,0.0,0.0,196.82,2257.0,1628.0,0.0,6092.0,0.0,637.34
318,318,240440,2404408,Grossos,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,7642.0,2435.0,2467.0,2410.0,59.89,670.99,0.0,366.83,371.63,425.52,0.0,2374.0,2441.0,670.99,0.0,0.0,0.0,318.89,3259.0,2350.0,0.0,7642.0,0.0,666.49
319,319,240450,2404507,Guamaré,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24045040] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS - SEMOSU,Água; Res Sólidos,9239.0,2561.0,2781.0,679.0,44.1,464.62,464.62,116.45,351.36,382.75,464.62,2520.0,874.0,0.0,0.0,0.0,0.0,61.09,3767.0,668.0,23.23,5199.0,0.0,951.97
320,320,240460,2404606,Ielmo Marinho,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24046040] Secretaria de Obras e Serviços Urbanos - SEMO,Água; Res Sólidos,1869.0,518.0,593.0,511.0,3.83,263.02,0.0,67.08,69.08,89.41,263.02,550.0,582.0,263.02,0.0,0.0,0.0,58.39,624.0,546.0,0.0,1621.0,0.0,792.51
321,321,240470,2404705,Ipanguaçu,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24047040] Prefeitura Municipal de Ipanguaçu - PMI,Água; Res Sólidos,3842.0,1081.0,1089.0,1070.0,22.24,364.68,0.0,132.01,133.3,164.08,364.68,1052.0,1078.0,364.68,0.0,0.0,0.0,123.96,1574.0,1041.0,0.0,3842.0,0.0,118.42
322,322,240480,2404804,Ipueira,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24048040] PREFEITURA MUNICIPAL DE IPUEIRA - PMI,Água; Res Sólidos,2020.0,756.0,758.0,277.0,4.08,113.45,113.45,24.87,84.36,91.79,113.45,724.0,277.0,0.0,0.0,0.0,0.0,20.67,808.0,247.0,5.67,2020.0,0.0,47.87
323,323,240485,2404853,Itajá,RN,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
324,324,240490,2404903,Itaú,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,5161.0,1613.0,1624.0,1539.0,8.19,494.87,494.87,169.2,178.11,223.03,494.87,1569.0,1550.0,0.0,0.0,0.0,0.0,158.86,2048.0,1497.0,24.74,5059.0,0.0,295.44
325,325,240500,2405009,Jaçanã,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24050040] Prefeitura Municipal de Jaçana - PMJ,Água; Res Sólidos,3938.0,1233.0,1239.0,1063.0,5.52,153.72,0.0,97.07,119.05,157.84,0.0,1189.0,1068.0,153.72,0.0,0.0,0.0,92.86,1566.0,1028.0,0.0,3938.0,0.0,3235.35
326,326,240510,2405108,Jandaíra,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,3340.0,977.0,979.0,181.0,14.33,185.27,0.0,14.67,109.61,116.92,63.77,941.0,181.0,185.27,0.0,0.0,0.0,9.94,1473.0,167.0,0.0,3340.0,0.0,172.68
327,327,240520,2405207,Janduís,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,4101.0,1381.0,1414.0,1376.0,14.68,136.12,136.12,115.6,116.22,170.8,0.0,1356.0,1409.0,0.0,0.0,0.0,0.0,108.68,1574.0,1351.0,0.0,4047.0,0.0,338.34
328,328,240530,2405306,Januário Cicco,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,3518.0,1522.0,1531.0,1519.0,17.66,355.27,0.0,211.25,211.71,258.43,0.0,1465.0,1528.0,355.27,0.0,0.0,0.0,194.23,1850.0,1462.0,0.0,3518.0,0.0,590.3
329,329,240540,2405405,Japi,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,3937.0,1214.0,1214.0,1202.0,8.05,193.38,0.0,137.79,139.38,178.52,0.0,1184.0,1202.0,193.38,0.0,0.0,0.0,124.42,1388.0,1173.0,0.0,3854.0,0.0,1593.37
330,330,240550,2405504,Jardim de Angicos,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,1432.0,411.0,458.0,395.0,7.45,81.92,81.92,43.67,47.18,61.94,36.9,430.0,442.0,0.0,0.0,0.0,0.0,39.81,481.0,414.0,4.1,443.0,0.0,239.13
331,331,240560,2405603,Jardim de Piranhas,RN,2015,[24056011] Prefeitura Municipal de Jardim de Piranhas - PMJP; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24056040] MUNICÍPIO DE JARDIM DE PIRANHAS - PMJP,Esgoto; Água; Res Sólidos,11276.0,3391.0,3486.0,3245.0,31.06,703.4,703.4,280.8,299.01,389.98,703.4,3251.0,3337.0,0.0,0.0,0.0,0.0,263.64,3936.0,3114.0,35.17,11276.0,0.0,1794.84
332,332,240570,2405702,Jardim do Seridó,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24057040] Prefeitura Municipal de Jardim do Seridó - PMJS,Água; Res Sólidos,10192.0,3901.0,4090.0,3448.0,26.65,539.05,539.05,256.54,309.64,423.01,523.37,3725.0,3632.0,0.0,0.0,0.0,0.0,236.01,4348.0,3283.0,26.95,10192.0,0.0,583.75
333,333,240580,2405801,João Câmara,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24058040] PREFEITURA MUNICIPAL DE JOÃO CAMARA - PMJC,Água e Esgoto; Res Sólidos,25385.0,7883.0,8007.0,4976.0,81.42,2452.22,0.0,643.87,1012.1,1142.39,1401.06,7542.0,5081.0,2452.22,0.0,0.0,0.0,573.69,9633.0,4771.0,0.0,24315.0,0.0,4125.56
334,334,240590,2405900,João Dias,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24059040] Prefeitura Municipal de João Dias - PMJD,Água; Res Sólidos,972.0,,314.0,,5.02,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,474.0,,0.0,972.0,0.0,51.82
335,335,240600,2406007,José da Penha,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água e Esgoto,3651.0,1245.0,1250.0,1229.0,21.9,211.55,211.55,127.81,130.06,174.62,211.55,1209.0,1234.0,0.0,0.0,0.0,0.0,120.64,1404.0,1195.0,10.58,3651.0,0.0,134.25
336,336,240610,2406106,Jucurutu,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24061040] Secretária de Serviços Urbanos - SSU,Água e Esgoto; Res Sólidos,11341.0,4586.0,4804.0,4303.0,21.05,614.15,614.15,406.03,448.43,612.41,614.15,4457.0,4519.0,0.0,0.0,0.0,0.0,382.02,5183.0,4181.0,30.71,11020.0,0.0,343.93
337,337,240620,2406205,Lagoa d Anta,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,4307.0,1573.0,1576.0,1352.0,22.22,273.81,0.0,126.33,153.5,196.39,153.5,1531.0,1355.0,273.81,0.0,0.0,0.0,118.22,2334.0,1310.0,0.0,4279.0,0.0,1029.4
338,338,240630,2406304,Lagoa de Pedras,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24063040] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SMAMA,Água; Res Sólidos,4203.0,1299.0,1305.0,1167.0,23.8,245.79,0.0,125.69,138.88,173.04,130.53,1257.0,1172.0,130.53,0.0,0.0,0.0,115.11,1678.0,1127.0,0.0,2394.0,0.0,406.03
339,339,240640,2406403,Lagoa de Velhos,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,2765.0,939.0,956.0,723.0,17.46,298.04,298.04,79.39,106.84,124.33,89.93,933.0,740.0,0.0,0.0,0.0,0.0,75.23,1124.0,722.0,0.0,1858.0,0.0,541.45
340,340,240650,2406502,Lagoa Nova,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24065040] PREFEITURA MUNICIPAL DE LAGOA NOVA - PMLN,Água e Esgoto; Res Sólidos,7586.0,2109.0,2180.0,1758.0,21.82,521.52,521.52,418.42,480.24,562.8,521.52,2087.0,1775.0,0.0,0.0,0.0,0.0,408.84,2807.0,1699.0,0.0,7303.0,0.0,5612.18
341,341,240660,2406601,Lagoa Salgada,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,5387.0,2207.0,2221.0,2043.0,19.46,233.47,0.0,195.08,213.43,273.9,0.0,2150.0,2057.0,233.47,0.0,0.0,0.0,183.62,2767.0,1988.0,0.0,5387.0,0.0,622.62
342,342,240670,2406700,Lajes,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24067040] Secretaria de Obras e Serviços Urbanos - SEMOS,Água e Esgoto; Res Sólidos,8840.0,2714.0,2865.0,1781.0,49.26,512.49,512.49,217.16,332.21,391.13,474.54,2691.0,1926.0,0.0,0.0,0.0,0.0,173.29,3297.0,1774.0,22.82,8666.0,0.0,1988.07
343,343,240680,2406809,Lajes Pintadas,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água e Esgoto,2489.0,817.0,817.0,448.0,11.71,115.69,0.0,41.18,81.03,98.86,0.0,793.0,448.0,115.69,0.0,0.0,0.0,33.49,946.0,428.0,0.0,2489.0,0.0,1147.65
344,344,240690,2406908,Lucrécia,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24069040] PREFEITURA MUNICIPAL DE LUCRECIA - PML,Água e Esgoto; Res Sólidos,2416.0,745.0,745.0,610.0,6.6,241.01,241.01,48.63,83.38,100.75,241.01,711.0,610.0,0.0,0.0,0.0,0.0,45.04,937.0,577.0,12.05,2416.0,0.0,195.32
345,345,240700,2407005,Luís Gomes,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,6625.0,,1934.0,,19.1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2272.0,,0.0,6625.0,0.0,1.42
346,346,240710,2407104,Macaíba,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24071040] PREFEITURA MUNICIPAL DE MACAÍBA - PMM,Água e Esgoto; Res Sólidos,41001.0,12144.0,12197.0,9767.0,191.25,3908.38,0.0,1173.92,1466.44,1678.76,3193.71,11645.0,9816.0,3908.38,0.0,0.0,0.0,1046.98,15579.0,9340.0,0.0,40937.0,0.0,3723.46
347,347,240720,2407203,Macau,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24072040] Prefeitura Municipal - PM,Água e Esgoto; Res Sólidos,23797.0,7841.0,8093.0,6987.0,86.15,2180.83,2180.83,772.43,885.15,1127.27,1356.03,7564.0,7235.0,0.0,0.0,0.0,0.0,683.93,10703.0,6793.0,109.04,23759.0,0.0,2666.04
348,348,240725,2407252,Major Sales,RN,2015,[24072540] Prefeitura Municipal de Major Sales - PMMS,Res Sólidos,,,,,,,,,,,,,,,,,,,,,,NaN,,
349,349,240730,2407302,Marcelino Vieira,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24073040] Prefeitura Municipal de Marcelino Vieira - PMMV,Água; Res Sólidos,5058.0,1858.0,1864.0,1858.0,7.75,295.99,295.99,223.51,223.53,275.06,127.75,1794.0,1864.0,0.0,0.0,0.0,0.0,211.86,1999.0,1794.0,14.8,5033.0,0.0,153.83
350,350,240740,2407401,Martins,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24074040] Prefeitura Municipal de Martins - PMM,Água; Res Sólidos,5340.0,2151.0,2183.0,1913.0,28.07,389.15,389.15,185.29,217.68,293.92,389.15,2095.0,1945.0,0.0,0.0,0.0,0.0,173.89,2838.0,1859.0,19.46,5335.0,0.0,1194.38
351,351,240760,2407609,Messias Targino,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,2482.0,709.0,715.0,694.0,6.42,107.17,107.17,35.93,40.3,59.37,0.0,704.0,700.0,0.0,0.0,0.0,0.0,35.02,1170.0,689.0,0.0,2482.0,0.0,385.99
352,352,240780,2407807,Monte Alegre,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água e Esgoto,18547.0,5374.0,5462.0,4951.0,76.68,1013.51,0.0,555.37,605.83,729.82,816.95,5256.0,5028.0,1013.51,0.0,0.0,0.0,521.42,6683.0,4841.0,0.0,9642.0,0.0,1296.76
353,353,240790,2407906,Monte das Gameleiras,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,1821.0,594.0,598.0,561.0,4.22,116.71,0.0,52.72,56.24,78.55,0.0,570.0,565.0,116.71,0.0,0.0,0.0,48.29,714.0,537.0,0.0,1259.0,0.0,914.41
354,354,240800,2408003,Mossoró,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24080040] SECRETARIA DE SERVIÇOS URBANOS - SEMSUR,Água e Esgoto; Res Sólidos,263279.0,71850.0,84135.0,48516.0,397.91,25453.2,5062.95,7850.61,10985.17,12205.68,17765.91,78762.0,59150.0,20390.25,0.0,0.0,0.0,6835.05,83260.0,55022.0,253.15,263125.0,0.0,35153.26
355,355,240830,2408300,Nova Cruz,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24083040] PREFEITURA MUNICIPAL DE NOVA CRUZ - PMNC,Água e Esgoto; Res Sólidos,26784.0,9510.0,9726.0,8668.0,91.78,1354.58,1354.58,934.84,1056.57,1313.64,1354.58,9245.0,8858.0,0.0,0.0,0.0,0.0,879.07,11800.0,8452.0,0.0,25689.0,0.0,1992.3
356,356,240840,2408409,Olho-D ÁGUA do Borges,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,3026.0,959.0,966.0,909.0,8.05,204.46,0.0,105.92,112.48,141.41,204.46,932.0,916.0,204.46,0.0,0.0,0.0,98.64,1259.0,883.0,0.0,3026.0,0.0,2.95
357,357,240850,2408508,Ouro Branco,RN,2015,[24085011] Prefeitura Municipal de Ouro Branco - pmob; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24085040] Municipio de Ouro Branco - PMOB,Esgoto; Água; Res Sólidos,3377.0,1297.0,1312.0,1036.0,9.74,124.02,0.0,80.58,109.44,141.59,113.72,1238.0,1050.0,124.02,0.0,0.0,0.0,76.19,1485.0,989.0,0.0,3377.0,0.0,129.78
358,358,240860,2408607,Paraná,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24086040] Prefeitura Municipal de Paraná - PMP,Água; Res Sólidos,2874.0,870.0,875.0,542.0,8.13,116.15,116.15,36.75,53.89,67.62,116.15,849.0,546.0,0.0,0.0,0.0,0.0,35.34,1083.0,525.0,5.81,877.0,0.0,151.05
359,359,240870,2408706,Paraú,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24087040] SECRETARIA MUNICIPAL DE URBANISMO. OBRAS E TRANSPORTES - SMUOT,Água; Res Sólidos,3424.0,1134.0,1159.0,1122.0,12.7,158.64,158.64,107.6,108.91,148.96,158.64,1122.0,1147.0,0.0,0.0,0.0,0.0,104.14,1324.0,1110.0,7.93,3363.0,0.0,317.46
360,360,240880,2408805,Parazinho,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,3556.0,937.0,948.0,386.0,7.36,280.61,0.0,38.34,105.79,114.57,0.0,910.0,389.0,280.61,0.0,0.0,0.0,31.78,1272.0,368.0,0.0,3349.0,0.0,458.83
361,361,240890,2408904,Parelhas,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24089040] PREFEITURA MUNICIPAL DE PARELHAS - PMPARELHAS,Água e Esgoto; Res Sólidos,18032.0,6319.0,6593.0,5700.0,33.43,1101.78,1101.78,559.61,672.46,858.84,1101.78,6100.0,5954.0,0.0,0.0,0.0,0.0,521.89,7516.0,5506.0,55.09,18032.0,0.0,543.96
362,362,240910,2409100,Passa e Fica,RN,2015,[24091011] Prefeitura Municipal de Passa e Fica - PMPeF; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24091040] PREFEITURA MUNICIPAL DE PASSA E FICA - PMPF,Esgoto; Água; Res Sólidos,7724.0,2744.0,2746.0,2511.0,30.31,364.7,0.0,224.79,251.7,350.36,0.0,2656.0,2513.0,364.7,0.0,0.0,0.0,206.56,3642.0,2426.0,0.0,7701.0,0.0,1550.41
363,363,240920,2409209,Passagem,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,1265.0,568.0,569.0,322.0,16.05,105.11,105.11,26.26,58.03,70.84,105.11,550.0,322.0,0.0,0.0,0.0,0.0,24.95,900.0,312.0,0.0,1265.0,0.0,231.13
364,364,240930,2409308,Patu,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,417.0,162.0,165.0,151.0,23.43,124.08,124.08,13.27,14.88,21.26,0.0,128.0,154.0,0.0,0.0,0.0,0.0,10.82,3199.0,128.0,6.2,417.0,0.0,1843.21
365,365,240933,2409332,Santa Maria,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,3444.0,1075.0,1156.0,872.0,9.95,179.88,179.88,104.76,126.28,143.95,126.67,1086.0,951.0,0.0,0.0,0.0,0.0,99.89,1588.0,889.0,0.0,3422.0,0.0,516.52
366,366,240940,2409407,Pau dos Ferros,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24094040] Prefeitura Municipal de Pau dos Ferros - PMPF,Água e Esgoto; Res Sólidos,27622.0,9248.0,9792.0,8744.0,126.46,1518.65,1518.65,905.98,974.89,1319.83,815.02,9045.0,9269.0,0.0,0.0,0.0,0.0,820.45,11569.0,8573.0,75.93,27585.0,0.0,3886.54
367,367,240950,2409506,Pedra Grande,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24095040] Secretaria Municipal de Obras e Servços Urbanos - SEMOSURB,Água; Res Sólidos,1341.0,580.0,586.0,345.0,4.7,377.29,0.0,42.15,70.03,79.98,77.16,563.0,351.0,377.29,0.0,0.0,0.0,34.83,791.0,331.0,0.0,1131.0,0.0,459.37
368,368,240960,2409605,Pedra Preta,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,982.0,355.0,374.0,286.0,9.83,62.98,62.98,53.88,62.39,71.13,56.64,348.0,305.0,0.0,0.0,0.0,0.0,47.52,411.0,280.0,3.15,982.0,0.0,207.38
369,369,240970,2409704,Pedro Avelino,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água e Esgoto,4056.0,1505.0,1542.0,1248.0,19.11,293.13,293.13,138.58,175.08,215.28,293.13,1422.0,1283.0,0.0,0.0,0.0,0.0,116.67,2019.0,1182.0,14.66,4056.0,0.0,316.38
370,370,240990,2409902,Pendências,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água e Esgoto,10168.0,2983.0,3059.0,2826.0,38.17,1101.75,1056.87,433.65,460.03,461.23,1101.75,2904.0,2902.0,44.88,0.0,0.0,0.0,393.17,4150.0,2752.0,52.84,10150.0,0.0,487.63
371,371,241000,2410009,Pilões,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24100040] Prefeitura Municipal de Pilões-RN - PMP,Água; Res Sólidos,2759.0,919.0,923.0,885.0,5.36,76.18,76.18,22.15,23.17,31.02,34.41,889.0,889.0,0.0,0.0,0.0,0.0,20.11,1032.0,856.0,3.11,2759.0,0.0,62.69
372,372,241010,2410108,Poço Branco,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN,Água,13013.0,3208.0,3252.0,2342.0,79.97,1199.19,0.0,297.77,410.22,444.58,1147.0,3165.0,2376.0,1199.19,0.0,0.0,0.0,273.87,4378.0,2300.0,0.0,8050.0,0.0,673.26
373,373,241020,2410207,Portalegre,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24102040] Prefeitura Municipal de Portalegre - PMP,Água; Res Sólidos,4101.0,1568.0,1576.0,1493.0,11.5,278.0,278.0,142.52,154.04,206.22,64.03,1532.0,1501.0,0.0,0.0,0.0,0.0,133.67,1727.0,1458.0,0.0,4101.0,0.0,822.28
374,374,241025,2410256,Porto do Mangue,RN,2015,[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24102540] PREFEITURA MUNICIPAL - PMPM,Água; Res Sólidos,2010.0,603.0,622.0,535.0,5.3,116.11,0.0,62.95,70.52,86.02,116.11,579.0,554.0,116.11,0.0,0.0,0.0,56.89,1065.0,514.0,0.0,2010.0,0.0,69.28
