,Código.do.Município,GEOCODIGO,Município,Estado,Ano.de.Referência,Prestadores,Serviços,G06A...População.urbana.residente.do.s..município.s..com.abastecimento.de.água..Habitantes.,G06B...População.urbana.residente.do.s..município.s..com.esgotamento.sanitário..Habitantes.,G12A...População.total.residente.do.s..município.s..com.abastecimento.de.água..segundo.o.IBGE..Habitantes.,G12B...População.total.residente.do.s..município.s..com.esgotamento.sanitário..segundo.o.IBGE..Habitantes.,GE008...Quantidade.de.Sedes.municipais.atendidas.com.abastecimento.de.água..Sedes.,GE009...Quantidade.de.Sedes.municipais.atendidas.com.esgotamento.sanitário..Sedes.,GE010...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.abastecimento.de.água..Localidades.,GE011...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.esgotamento.sanitário..Localidades.,"popTotal",popUrbanaTotal
434,250115,2501153,Areia de Baraúnas,PB,2015,[25011511] Prefeitura Municipal de Areia de Baraunas - PMAB; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25011540] Prefeitura Municipal de Areia de Baraúnas - PMAB,Esgoto; Água; Res Sólidos,992.0,992.0,1880.0,1880.0,1.0,1.0,0.0,0.0,1880,992
435,250120,2501203,Areial,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25012040] Prefeitura Municipal - PMA,Água; Res Sólidos,4906.0,,6900.0,,1.0,,0.0,,6900,4906
436,250130,2501302,Aroeiras,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25013040] Prefeitura Municipal de Aroeiras - PMA,Água; Res Sólidos,9592.0,,19204.0,,1.0,,0.0,,19204,9592
437,250135,2501351,Assunção,PB,2015,[25013540] PREFEITURA MUNICIPAL DE ASSUNÇÃO - PMA,Res Sólidos,,,,,,,,,3830,3095
438,250150,2501500,Bananeiras,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,8424.0,,21235.0,,1.0,,0.0,,21235,8424
439,250153,2501534,Baraúna,PB,2015,[25015340] PREFEITURA MUNICIPAL DE BARAÚNA - PMB,Res Sólidos,,,,,,,,,4758,3593
440,250157,2501575,Barra de Santana,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25015740] Prefeitura Municipal de Barra de Santana - PMBS,Água; Res Sólidos,735.0,,8249.0,,1.0,,0.0,,8249,735
441,250160,2501609,Barra de Santa Rosa,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,8511.0,,15145.0,,1.0,,0.0,,15145,8511
442,250170,2501708,Barra de São Miguel,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25017040] PREFEITURA MUNICIPAL DE BARRA DE SÃO MIGUEL - PMBSM,Água; Res Sólidos,2488.0,,5905.0,,1.0,,0.0,,5905,2488
443,250200,2502003,Belém do Brejo do Cruz,PB,2015,[25020011] Prefeitura Municipal de Belém do Brejo do Cruz - PMBBC; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25020040] PREFEITURA MUNICIPAL DE BELÉM DO BREJO DO CRUZ - PMBBC,Esgoto; Água; Res Sólidos,5390.0,5390.0,7320.0,7320.0,1.0,1.0,0.0,0.0,7320,5390
444,250205,2502052,Bernardino Batista,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,936.0,,3356.0,,1.0,,0.0,,3356,936
445,250210,2502102,Boa Ventura,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25021040] prefeitura municipal de boa ventura - PMBV,Água; Res Sólidos,3352.0,,5473.0,,1.0,,0.0,,5473,3352
446,250215,2502151,Boa Vista,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25021540] PREFEITURA MUNICIPAL DE BOA VISTA - PMBV,Água; Res Sólidos,3546.0,,6884.0,,1.0,,0.0,,6884,3546
447,250220,2502201,Bom Jesus,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25022040] Prefeitura Municipal de Bom Jesus - PMBJ,Água; Res Sólidos,1042.0,,2532.0,,1.0,,0.0,,2532,1042
448,250230,2502300,Bom Sucesso,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25023040] SECRETARIA DE INFRAESTRUTURA - SIE,Água; Res Sólidos,2019.0,,5007.0,,1.0,,0.0,,5007,2019
449,250240,2502409,Bonito de Santa Fé,PB,2015,[25024011] Prefeitura Municipal de Bonito de Santa Fé - PMBSF; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25024040] Prefeitura Municipal de Bonito de Santa Fé - PMBSF,Esgoto; Água; Res Sólidos,8002.0,8002.0,11684.0,11684.0,1.0,1.0,0.0,0.0,11684,8002
450,250250,2502508,Boqueirão,PB,2015,[25025011] Prefeitura Municipal de Boqueirão - PMB; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25025040] Prefeitura Municipal de Boqueirão - PMB,Esgoto; Água; Res Sólidos,12562.0,12562.0,17670.0,17670.0,1.0,1.0,0.0,1.0,17670,12562
451,250260,2502607,Igaracy,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25026040] Secretaria de Infraestrutura - Sec Infraest,Água; Res Sólidos,4144.0,,6191.0,,1.0,,0.0,,6191,4144
452,250280,2502805,Brejo do Cruz,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,10484.0,,13900.0,,1.0,,0.0,,13900,10484
453,250290,2502904,Brejo dos Santos,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,4795.0,,6413.0,,1.0,,0.0,,6413,4795
454,250310,2503100,Cabaceiras,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,2399.0,,5449.0,,1.0,,0.0,,5449,2399
455,250330,2503308,Cachoeira dos Índios,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25033040] Prefeitura Municipal de Cachoeira Dos Índios - PMCÍ,Água; Res Sólidos,3605.0,,10114.0,,1.0,,0.0,,10114,3605
456,250340,2503407,Cacimba de Areia,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25034040] Prefeitura Municipal de Cacimba de Areia - PMCA,Água; Res Sólidos,1747.0,,3713.0,,1.0,,0.0,,3713,1747
457,250350,2503506,Cacimba de Dentro,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25035040] PREFEITURA MUNICIPAL DE CACIMBA DE DENTRO - PMCD,Água; Res Sólidos,9377.0,,17149.0,,1.0,,2.0,,17149,9377
458,250355,2503555,Cacimbas,PB,2015,[25035511] Prefeitura Municipal de Cacimbas - PMC; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25035540] Prefeitura Municipal de Cacimbas - PMC,Esgoto; Água; Res Sólidos,1713.0,1713.0,7112.0,7112.0,1.0,1.0,0.0,0.0,7112,1713
459,250360,2503605,Caiçara,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,5242.0,,7293.0,,1.0,,0.0,,7293,5242
460,250370,2503704,Cajazeiras,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25037040] Secretaria Executiva de Meio Ambiente - SEMAC,Água e Esgoto; Res Sólidos,49927.0,49927.0,61431.0,61431.0,1.0,1.0,1.0,0.0,61431,49927
461,250375,2503753,Cajazeirinhas,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25037540] PREFEITURA MUNICIPAL DE CAJAZEIRINHAS - PMC,Água e Esgoto; Res Sólidos,1044.0,1044.0,3165.0,3165.0,1.0,1.0,0.0,0.0,3165,1044
462,250390,2503902,Camalaú,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25039040] Prefeitura Municipal de Camalaú/PB - PM,Água e Esgoto; Res Sólidos,2998.0,2998.0,5971.0,5971.0,1.0,1.0,1.0,0.0,5971,2998
463,250400,2504009,Campina Grande,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25040040] SECRETARIA DE SERVIÇOS URBANOS E MEIO AMBIENTE - SESUMA,Água e Esgoto; Res Sólidos,386140.0,386140.0,405072.0,405072.0,1.0,1.0,3.0,0.0,405072,386140
464,250407,2504074,Caraúbas,PB,2015,[25040711] Prefeitura Municipal de Caraúbas - PMC; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Esgoto; Água,1601.0,1601.0,4115.0,4115.0,1.0,1.0,0.0,1.0,4115,1601
465,250410,2504108,Carrapateira,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25041040] PREFEITURA MUNICIPAL DE CARRAPATEIRA - PMC,Água; Res Sólidos,1874.0,,2601.0,,1.0,,0.0,,2601,1874
466,250415,2504157,Casserengue,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25041540] Prefeitura Municipal de Casserengue - PMC,Água; Res Sólidos,3623.0,,7394.0,,1.0,,0.0,,7394,3623
467,250420,2504207,Catingueira,PB,2015,[25042011] Prefeitura Municipal de Catingueira - PMC; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25042040] Prefeitura Municipal de Catingueira - PMC,Esgoto; Água; Res Sólidos,2949.0,2949.0,4920.0,4920.0,1.0,1.0,0.0,0.0,4920,2949
468,250430,2504306,Catolé do Rocha,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25043040] Prefeitura Municipal de Catolé do Rocha PB - PMCR,Água e Esgoto; Res Sólidos,22376.0,22376.0,30179.0,30179.0,1.0,1.0,0.0,0.0,30179,22376
469,250435,2504355,Caturité,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25043540] Secretaria Municipal de Infraestrutura - SEINFRA,Água; Res Sólidos,1077.0,,4779.0,,1.0,,0.0,,4779,1077
470,250440,2504405,Conceição,PB,2015,[25044011] Prefeitura Municipal de Conceição - PMC; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25044040] Prefeitura Municipal de Conceição - PMC,Esgoto; Água; Res Sólidos,11742.0,11742.0,18860.0,18860.0,1.0,1.0,0.0,0.0,18860,11742
471,250450,2504504,Condado,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,4665.0,,6733.0,,1.0,,0.0,,6733,4665
472,250470,2504702,Congo,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25047040] PREFEITURA MUNICIPAL DE CONGO - PMC,Água; Res Sólidos,3000.0,,4780.0,,1.0,,0.0,,4780,3000
473,250480,2504801,Coremas,PB,2015,[25048040] Prefeitura Municipal Coremas - PM,Res Sólidos,,,,,,,,,15409,11615
474,250485,2504850,Coxixola,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25048540] PREFEITURA MUNICIPAL DE COXIXOLA - PMC,Água; Res Sólidos,835.0,,1892.0,,1.0,,0.0,,1892,835
475,250500,2505006,Cubati,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água e Esgoto,4996.0,4996.0,7193.0,7193.0,1.0,1.0,0.0,0.0,7193,4996
476,250510,2505105,Cuité,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,13696.0,,20325.0,,1.0,,0.0,,20325,13696
477,250530,2505303,Curral Velho,PB,2015,,,,,,,,,,,2523,1420
478,250535,2505352,Damião,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25053540] Prefeitura Municipal de Damião - PMD,Água; Res Sólidos,2439.0,,5246.0,,1.0,,0.0,,5246,2439
479,250540,2505402,Desterro,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25054040] Prefeitura Municipal de Desterro - PMD,Água; Res Sólidos,5049.0,,8253.0,,1.0,,0.0,,8253,5049
480,250550,2505501,Vista Serrana,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,1691.0,,3744.0,,1.0,,0.0,,3744,1691
481,250560,2505600,Diamante,PB,2015,[25056011] Prefeitura Municipal de Diamante - PMD; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25056040] PREFEITURA MUNICIPAL DE DIAMANTE - PMD,Esgoto; Água; Res Sólidos,3804.0,3804.0,6591.0,6591.0,1.0,1.0,0.0,0.0,6591,3804
482,250570,2505709,Dona Inês,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25057040] SECRETARIA MUNICIPA DE INFRAESTRUTURA - SMIE,Água; Res Sólidos,4628.0,,10456.0,,1.0,,0.0,,10456,4628
483,250590,2505907,Emas,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25059040] PREFEITURA MUNICIPAL DE EMAS - PME,Água; Res Sólidos,2240.0,,3485.0,,1.0,,0.0,,3485,2240
484,250600,2506004,Esperança,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25060040] Prefeitura Municipal de Esperança - pb,Água; Res Sólidos,22807.0,,32785.0,,1.0,,1.0,,32785,22807
485,250610,2506103,Fagundes,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25061040] PREFEITURA MUNICIPAL DE FAGUNDES - PMF,Água; Res Sólidos,5452.0,,11378.0,,1.0,,0.0,,11378,5452
486,250620,2506202,Frei Martinho,PB,2015,[25062011] Prefeitura Municipal de Frei Martinho - PMFM; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25062040] PREFEITURA MUNICIPAL DE FREI MARTINHO - PMFM,Esgoto; Água; Res Sólidos,1840.0,1840.0,2986.0,2986.0,1.0,1.0,0.0,0.0,2986,1840
487,250625,2506251,Gado Bravo,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,916.0,,8450.0,,1.0,,0.0,,8450,916
488,250650,2506509,Gurjão,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,2274.0,,3376.0,,1.0,,0.0,,3376,2274
489,250660,2506608,Ibiara,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25066040] Prefeitura Municipal de Ibiara - PMI,Água; Res Sólidos,3651.0,,5974.0,,1.0,,0.0,,5974,3651
490,250670,2506707,Imaculada,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25067040] Prefeitura Municipal de Imaculada - PMI,Água; Res Sólidos,5240.0,,11749.0,,1.0,,0.0,,11749,5240
491,250680,2506806,Ingá,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,11511.0,,18042.0,,1.0,,0.0,,18042,11511
492,250690,2506905,Itabaiana,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,19799.0,,24565.0,,1.0,,0.0,,24565,19799
493,250700,2507002,Itaporanga,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água e Esgoto,18622.0,18622.0,24499.0,24499.0,1.0,1.0,0.0,0.0,24499,18622
494,250720,2507200,Itatuba,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25072040] Prefeitura Municipal de Itatuba - PMI,Água; Res Sólidos,6269.0,,10739.0,,1.0,,0.0,,10739,6269
495,250740,2507408,Jericó,PB,2015,[25074011] Prefeitura Municipal de Jericó - PMJ; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25074040] SECRETARIA MUNICIPAL DE SAUDE - SMS,Esgoto; Água; Res Sólidos,4841.0,4841.0,7717.0,7717.0,1.0,1.0,0.0,0.0,7717,4841
496,250770,2507705,Juazeirinho,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,9736.0,,17902.0,,1.0,,0.0,,17902,9736
497,250780,2507804,Junco do Seridó,PB,2015,,,,,,,,,,,7054,4639
498,250800,2508000,Juru,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25080040] PREFEITURA MUNICIPAL DE JURU - PMJ,Água; Res Sólidos,4388.0,,9892.0,,1.0,,0.0,,9892,4388
499,250810,2508109,Lagoa,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,2307.0,,4687.0,,1.0,,0.0,,4687,2307
500,250830,2508307,Lagoa Seca,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25083040] Prefeitura Municipal de Lagoa seca - PMLS,Água e Esgoto; Res Sólidos,11120.0,11120.0,27247.0,27247.0,1.0,1.0,0.0,0.0,27247,11120
501,250840,2508406,Lastro,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25084040] PREFEITURA MUNICIPAL DE LASTRO - PML,Água; Res Sólidos,1299.0,,2765.0,,1.0,,0.0,,2765,1299
502,250850,2508505,Livramento,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,3852.0,,7355.0,,1.0,,0.0,,7355,3852
503,250855,2508554,Logradouro,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25085540] PREFEITURA MUNICIPAL DE LOGRADOURO - PML,Água; Res Sólidos,1859.0,,4254.0,,1.0,,0.0,,4254,1859
504,250870,2508703,Mãe D Água,PB,2015,[25087011] Prefeitura Municipal de Mãe D'Água - PMMA; [25087040] Prefeitura Municipal de Mãe D`água - PMMD,Água e Esgoto; Res Sólidos,1572.0,1572.0,4026.0,4026.0,1.0,1.0,18.0,2.0,4026,1572
505,250880,2508802,Malta,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25088040] Prefeitura Municipal de Malta - PMM,Água; Res Sólidos,4957.0,,5672.0,,1.0,,0.0,,5672,4957
506,250900,2509008,Manaíra,PB,2015,[25090011] Prefeitura Municipal de Manaíra - PMM; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25090040] SECRETARIA DE INFRAESTRUTURA - SMIE,Esgoto; Água; Res Sólidos,6199.0,6199.0,11066.0,11066.0,1.0,1.0,0.0,0.0,11066,6199
507,250915,2509156,Marizópolis,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,5660.0,,6522.0,,1.0,,0.0,,6522,5660
508,250920,2509206,Massaranduba,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,4745.0,,13654.0,,1.0,,0.0,,13654,4745
509,250937,2509370,Mato Grosso,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25093740] PREFEITURA MUNICIPAL DE MATO GROSSO - PMMG,Água; Res Sólidos,1275.0,,2869.0,,1.0,,0.0,,2869,1275
510,250939,2509396,Maturéia,PB,2015,[25093911] Prefeitura Municipal de Maturéia - PMM; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25093940] Prefeitura Municipal de Matureia - PB - PMM,Esgoto; Água; Res Sólidos,4183.0,4183.0,6441.0,6441.0,1.0,1.0,0.0,0.0,6441,4183
511,250940,2509404,Mogeiro,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25094040] Prefeitura Municipal de Mogeiro - PMM,Água; Res Sólidos,5952.0,,13317.0,,1.0,,0.0,,13317,5952
512,250950,2509503,Montadas,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25095040] PREFEITURA MUNICIPAL DE MONTADAS - PMM,Água; Res Sólidos,3496.0,,5528.0,,1.0,,0.0,,5528,3496
513,250960,2509602,Monte Horebe,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,2640.0,,4759.0,,1.0,,0.0,,4759,2640
514,250970,2509701,Monteiro,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água e Esgoto,21523.0,21523.0,32774.0,32774.0,1.0,1.0,0.0,0.0,32774,21523
515,250990,2509909,Natuba,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25099040] PREFEITURA MUNICIPAL DE NATUBA - PMN,Água; Res Sólidos,3594.0,,10450.0,,1.0,,0.0,,10450,3594
516,251000,2510006,Nazarezinho,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,3201.0,,7318.0,,1.0,,0.0,,7318,3201
517,251010,2510105,Nova Floresta,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,7980.0,,10650.0,,1.0,,0.0,,10650,7980
518,251020,2510204,Nova Olinda,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25102040] Prefeitura Municipal de Nova Olinda - PMNO,Água; Res Sólidos,3189.0,,5999.0,,1.0,,0.0,,5999,3189
519,251030,2510303,Nova Palmeira,PB,2015,[25103011] Prefeitura Municipal de Nova Palmeira - PMNP; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25103040] Prefeitura Municipal de Nova Palmeira - PMNP,Esgoto; Água; Res Sólidos,2800.0,2800.0,4784.0,4784.0,1.0,1.0,0.0,0.0,4784,2800
520,251040,2510402,Olho D ÁGUA,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25104040] SECRETARIA MUNICIPAL DE INFRA ESTRUTURA - SMIE,Água; Res Sólidos,3709.0,,6646.0,,1.0,,0.0,,6646,3709
521,251050,2510501,Olivedos,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,2035.0,,3880.0,,1.0,,0.0,,3880,2035
522,251060,2510600,Ouro Velho,PB,2015,[25106011] Prefeitura Municipal de Ouro Velho - PMOV; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25106040] Prefeitura Municipal de Ouro Velho - PMOV,Esgoto; Água; Res Sólidos,2113.0,2113.0,3023.0,3023.0,1.0,1.0,0.0,0.0,3023,2113
523,251065,2510659,Parari,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,999.0,,1795.0,,1.0,,0.0,,1795,999
524,251070,2510709,Passagem,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,1183.0,,2383.0,,1.0,,0.0,,2383,1183
525,251080,2510808,Patos,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25108040] Secretaria Municipal de Meio Ambiente - SEMADS,Água e Esgoto; Res Sólidos,102728.0,102728.0,106314.0,106314.0,1.0,1.0,1.0,0.0,106314,102728
526,251090,2510907,Paulista,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25109040] Prefeitura Municipal de Paulista - PMP,Água; Res Sólidos,5928.0,,12216.0,,1.0,,0.0,,12216,5928
527,251100,2511004,Pedra Branca,PB,2015,[25110011] Prefeitura Municipal de Pedra Branca - PMPB; [25110040] Prefeitura Municipal de Pedra Branca - PMPB,Água e Esgoto; Res Sólidos,2413.0,2413.0,3796.0,3796.0,1.0,1.0,16.0,0.0,3796,2413
528,251110,2511103,Pedra Lavrada,PB,2015,[25111011] Prefeitura Municipal de Pedra Lavrada - PMPL; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25111040] PREFEITURA MUNICIPAL DE PEDRA LAVRADA - PMPL,Esgoto; Água; Res Sólidos,3284.0,3284.0,7982.0,7982.0,1.0,1.0,0.0,0.0,7982,3284
529,251130,2511301,Piancó,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25113040] PREFEITURA MUNICIPAL DE PIANCÓ - PMP,Água; Res Sólidos,11657.0,,15985.0,,1.0,,0.0,,15985,11657
530,251140,2511400,Picuí,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,12418.0,,18670.0,,1.0,,0.0,,18670,12418
531,251200,2512002,Pocinhos,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25120040] Prefeitura Municipal de Pocinhos - PMP,Água; Res Sólidos,10318.0,,18272.0,,1.0,,0.0,,18272,10318
532,251203,2512036,Poço Dantas,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25120340] Prefeitura Municipal de Poço Dantas - PMPD,Água; Res Sólidos,984.0,,3778.0,,1.0,,0.0,,3778,984
533,251207,2512077,Poço de José de Moura,PB,2015,[25120711] Prefeitura Municipal de Poço de José de Moura - PMPJM; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25120740] Prefeitura Municipal de Poço de José de Moura - PMPJM,Água; Água; Res Sólidos,1521.0,,4245.0,,1.0,,2.0,,4245,1521
534,251210,2512101,Pombal,PB,2015,[25121011] Prefeitura Municipal de Pombal - PMP; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25121040] Prefeitura Municipal de Pombal - PMP,Esgoto; Água; Res Sólidos,26236.0,26236.0,32712.0,32712.0,1.0,1.0,0.0,0.0,32712,26236
535,251220,2512200,Prata,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,2606.0,,4109.0,,1.0,,0.0,,4109,2606
536,251230,2512309,Princesa Isabel,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,15697.0,,22995.0,,1.0,,0.0,,22995,15697
537,251240,2512408,Puxinanã,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,4424.0,,13557.0,,1.0,,0.0,,13557,4424
538,251250,2512507,Queimadas,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25125040] Prefeitura Municipal de Queimadas - PMQ,Água e Esgoto; Res Sólidos,23654.0,23654.0,43667.0,43667.0,1.0,1.0,0.0,0.0,43667,23654
539,251260,2512606,Quixabá,PB,2015,[25126011] Prefeitura Municipal de Quixabá - PMQ; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25126040] Prefeitura Municipal de Quixaba - PMQ,Esgoto; Água; Res Sólidos,708.0,708.0,1901.0,1901.0,1.0,1.0,0.0,0.0,1901,708
540,251270,2512705,Remígio,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25127040] Secretaria  de Agricultura e Meio Ambiente - sama,Água; Res Sólidos,14108.0,,19149.0,,1.0,,0.0,,19149,14108
541,251274,2512747,Riachão,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25127440] Prefeitura Municipal de Riachão - PMR,Água; Res Sólidos,2190.0,,3531.0,,1.0,,0.0,,3531,2190
542,251275,2512754,Riachão do Bacamarte,PB,2015,[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA,Água,2795.0,,4476.0,,1.0,,0.0,,4476,2795
